Type,Region,Scale,PERIOD,Sales Price Index
Detached Houses,9Provinces,Scale2,2020.04 Month,97.25776238
Detached Houses,9Provinces,Scale2,2020.05 Month,97.36493399
Detached Houses,9Provinces,Scale2,2020.06 Month,97.53616628
Detached Houses,9Provinces,Scale2,2020.07 Month,97.7105506
Detached Houses,9Provinces,Scale2,2020.08 Month,97.90885396
Detached Houses,9Provinces,Scale2,2020.09 Month,98.1110148
Detached Houses,9Provinces,Scale2,2020.10 Month,98.31088702
Detached Houses,9Provinces,Scale2,2020.11 Month,98.49947783
Detached Houses,9Provinces,Scale2,2020.12 Month,98.68863921
Detached Houses,9Provinces,Scale2,2021.01 Month,98.88577006
Detached Houses,9Provinces,Scale2,2021.02 Month,99.09538067
Detached Houses,9Provinces,Scale2,2021.03 Month,99.31330599
Detached Houses,9Provinces,Scale2,2021.04 Month,99.53667494
Detached Houses,9Provinces,Scale2,2021.05 Month,99.76878444
Detached Houses,9Provinces,Scale2,2021.06 Month,100
Detached Houses,9Provinces,Scale2,2021.07 Month,100.224158
Detached Houses,9Provinces,Scale2,2021.08 Month,100.4855166
Detached Houses,9Provinces,Scale2,2021.09 Month,100.7813361
Detached Houses,9Provinces,Scale2,2021.10 Month,101.0180448
Detached Houses,9Provinces,Scale2,2021.11 Month,101.2139027
Detached Houses,9Provinces,Scale2,2021.12 Month,101.3703553
Detached Houses,9Provinces,Scale2,2022.01 Month,101.5403549
Detached Houses,9Provinces,Scale2,2022.02 Month,101.7119712
Detached Houses,9Provinces,Scale2,2022.03 Month,101.9030008
Detached Houses,9Provinces,Scale2,2022.04 Month,102.1228581
Detached Houses,9Provinces,Scale2,2022.05 Month,102.3453254
Detached Houses,9Provinces,Scale2,2022.06 Month,102.5614041
Detached Houses,9Provinces,Scale2,2022.07 Month,102.7636513
Detached Houses,9Provinces,Scale2,2022.08 Month,102.9342168
Detached Houses,9Provinces,Scale2,2022.09 Month,103.0265696
Detached Houses,9Provinces,Scale2,2022.10 Month,103.0879547
Detached Houses,9Provinces,Scale2,2022.11 Month,102.9908305
Detached Houses,9Provinces,Scale2,2022.12 Month,102.8721887
Detached Houses,9Provinces,Scale2,2023.01 Month,102.7827852
Detached Houses,9Provinces,Scale2,2023.02 Month,102.6858904
Detached Houses,9Provinces,Scale2,2023.03 Month,102.6238809
Detached Houses,9Provinces,Scale2,2023.04 Month,102.5795383
Detached Houses,9Provinces,Scale2,2023.05 Month,102.5562164
Detached Houses,9Provinces,Scale2,2023.06 Month,102.5504382
Detached Houses,9Provinces,Scale2,2023.07 Month,102.556422
Detached Houses,9Provinces,Scale2,2023.08 Month,102.5978509
Detached Houses,9Provinces,Scale2,2023.09 Month,102.6736828
Detached Houses,9Provinces,Scale2,2023.10 Month,102.7834989
Detached Houses,9Provinces,Scale2,2023.11 Month,102.911282
Detached Houses,9Provinces,Scale2,2023.12 Month,103.004992
Detached Houses,9Provinces,Scale2,2024.01 Month,103.044044
Detached Houses,9Provinces,Scale2,2024.02 Month,103.1024436
Detached Houses,9Provinces,Scale2,2024.03 Month,103.1801648
Detached Houses,9Provinces,Scale2,2024.04 Month,103.255147
Detached Houses,9Provinces,Scale2,2024.05 Month,103.3345704
Detached Houses,9Provinces,Scale2,2024.06 Month,103.4336672
Detached Houses,9Provinces,Scale2,2024.07 Month,103.5388737
Detached Houses,9Provinces,Scale2,2024.08 Month,103.6345777
Detached Houses,9Provinces,Scale2,2024.09 Month,103.717468
Detached Houses,9Provinces,Scale2,2024.10 Month,103.7870283
Detached Houses,9Provinces,Scale2,2024.11 Month,103.8459898
Detached Houses,9Provinces,Scale2,2024.12 Month,103.9328379
Detached Houses,9Provinces,Scale2,2025.01 Month,103.9721192
Detached Houses,9Provinces,Scale2,2025.02 Month,104.0142347
Detached Houses,9Provinces,Scale2,2025.03 Month,104.0769714
Detached Houses,9Provinces,Scale3,2015.01 Month,89.12817913
Detached Houses,9Provinces,Scale3,2015.02 Month,89.11659191
Detached Houses,9Provinces,Scale3,2015.03 Month,89.11654577
Detached Houses,9Provinces,Scale3,2015.04 Month,89.13396225
Detached Houses,9Provinces,Scale3,2015.05 Month,89.20445694
Detached Houses,9Provinces,Scale3,2015.06 Month,89.29824909
Detached Houses,9Provinces,Scale3,2015.07 Month,89.40965434
Detached Houses,9Provinces,Scale3,2015.08 Month,89.48237113
Detached Houses,9Provinces,Scale3,2015.09 Month,89.57135098
Detached Houses,9Provinces,Scale3,2015.10 Month,89.62818954
Detached Houses,9Provinces,Scale3,2015.11 Month,89.68896315
Detached Houses,9Provinces,Scale3,2015.12 Month,89.71335481
Detached Houses,9Provinces,Scale3,2016.01 Month,89.78306284
Detached Houses,9Provinces,Scale3,2016.02 Month,89.80883048
Detached Houses,9Provinces,Scale3,2016.03 Month,89.8242582
Detached Houses,9Provinces,Scale3,2016.04 Month,89.88127858
Detached Houses,9Provinces,Scale3,2016.05 Month,89.91824739
Detached Houses,9Provinces,Scale3,2016.06 Month,89.93064754
Detached Houses,9Provinces,Scale3,2016.07 Month,89.95029407
Detached Houses,9Provinces,Scale3,2016.08 Month,89.97935456
Detached Houses,9Provinces,Scale3,2016.09 Month,90.01737986
Detached Houses,9Provinces,Scale3,2016.10 Month,90.06696475
Detached Houses,9Provinces,Scale3,2016.11 Month,90.09834716
Detached Houses,9Provinces,Scale3,2016.12 Month,90.17480644
Detached Houses,9Provinces,Scale3,2017.01 Month,90.18048397
Detached Houses,9Provinces,Scale3,2017.02 Month,90.23770658
Detached Houses,9Provinces,Scale3,2017.03 Month,90.31685727
Detached Houses,9Provinces,Scale3,2017.04 Month,90.48654513
Detached Houses,9Provinces,Scale3,2017.05 Month,90.70031965
Detached Houses,9Provinces,Scale3,2017.06 Month,90.90724021
Detached Houses,9Provinces,Scale3,2017.07 Month,91.09528444
Detached Houses,9Provinces,Scale3,2017.08 Month,91.38874279
Detached Houses,9Provinces,Scale3,2017.09 Month,91.60485486
Detached Houses,9Provinces,Scale3,2017.10 Month,91.84993332
Detached Houses,9Provinces,Scale3,2017.11 Month,92.06348677
Detached Houses,9Provinces,Scale3,2017.12 Month,92.19546
Detached Houses,9Provinces,Scale3,2018.01 Month,92.30153203
Detached Houses,9Provinces,Scale3,2018.02 Month,92.44538292
Detached Houses,9Provinces,Scale3,2018.03 Month,92.61619005
Detached Houses,9Provinces,Scale3,2018.04 Month,92.77008695
Detached Houses,9Provinces,Scale3,2018.05 Month,92.96647225
Detached Houses,9Provinces,Scale3,2018.06 Month,93.12749554
Detached Houses,9Provinces,Scale3,2018.07 Month,93.32109889
Detached Houses,9Provinces,Scale3,2018.08 Month,93.56382012
Detached Houses,9Provinces,Scale3,2018.09 Month,93.89639111
Detached Houses,9Provinces,Scale3,2018.10 Month,94.18141808
Detached Houses,9Provinces,Scale3,2018.11 Month,94.59937236
Detached Houses,9Provinces,Scale3,2018.12 Month,94.99410303
Detached Houses,9Provinces,Scale3,2019.01 Month,95.12642754
Detached Houses,9Provinces,Scale3,2019.02 Month,95.30612041
Detached Houses,9Provinces,Scale3,2019.03 Month,95.47668105
Detached Houses,9Provinces,Scale3,2019.04 Month,95.65106678
Detached Houses,9Provinces,Scale3,2019.05 Month,95.84086208
Detached Houses,9Provinces,Scale3,2019.06 Month,96.06970374
Detached Houses,9Provinces,Scale3,2019.07 Month,96.24033307
Detached Houses,9Provinces,Scale3,2019.08 Month,96.42905006
Detached Houses,9Provinces,Scale3,2019.09 Month,96.64045858
Detached Houses,9Provinces,Scale3,2019.10 Month,96.76691462
Detached Houses,9Provinces,Scale3,2019.11 Month,96.91988711
Detached Houses,9Provinces,Scale3,2019.12 Month,97.10003337
Detached Houses,9Provinces,Scale3,2020.01 Month,97.20374905
Detached Houses,9Provinces,Scale3,2020.02 Month,97.36066941
Detached Houses,9Provinces,Scale3,2020.03 Month,97.49129753
Detached Houses,9Provinces,Scale3,2020.04 Month,97.57185558
Detached Houses,9Provinces,Scale3,2020.05 Month,97.68615497
Detached Houses,9Provinces,Scale3,2020.06 Month,97.86048119
Detached Houses,9Provinces,Scale3,2020.07 Month,98.03263811
Detached Houses,9Provinces,Scale3,2020.08 Month,98.22055966
Detached Houses,9Provinces,Scale3,2020.09 Month,98.3857989
Detached Houses,9Provinces,Scale3,2020.10 Month,98.56573861
Detached Houses,9Provinces,Scale3,2020.11 Month,98.76357648
Detached Houses,9Provinces,Scale3,2020.12 Month,98.91741023
Detached Houses,9Provinces,Scale3,2021.01 Month,99.05416634
Detached Houses,9Provinces,Scale3,2021.02 Month,99.24452306
Detached Houses,9Provinces,Scale3,2021.03 Month,99.44756701
Detached Houses,9Provinces,Scale3,2021.04 Month,99.63143474
Detached Houses,9Provinces,Scale3,2021.05 Month,99.83784822
Detached Houses,9Provinces,Scale3,2021.06 Month,100
Detached Houses,9Provinces,Scale3,2021.07 Month,100.2588914
Detached Houses,9Provinces,Scale3,2021.08 Month,100.5110361
Detached Houses,9Provinces,Scale3,2021.09 Month,100.7785797
Detached Houses,9Provinces,Scale3,2021.10 Month,100.9934947
Detached Houses,9Provinces,Scale3,2021.11 Month,101.2033711
Detached Houses,9Provinces,Scale3,2021.12 Month,101.35629
Detached Houses,9Provinces,Scale3,2022.01 Month,101.5129445
Detached Houses,9Provinces,Scale3,2022.02 Month,101.6478608
Detached Houses,9Provinces,Scale3,2022.03 Month,101.8083122
Detached Houses,9Provinces,Scale3,2022.04 Month,102.0095397
Detached Houses,9Provinces,Scale3,2022.05 Month,102.2049365
Detached Houses,9Provinces,Scale3,2022.06 Month,102.4039083
Detached Houses,9Provinces,Scale3,2022.07 Month,102.5940312
Detached Houses,9Provinces,Scale3,2022.08 Month,102.7069246
Detached Houses,9Provinces,Scale3,2022.09 Month,102.8018386
Detached Houses,9Provinces,Scale3,2022.10 Month,102.8833494
Detached Houses,9Provinces,Scale3,2022.11 Month,102.7644169
Detached Houses,9Provinces,Scale3,2022.12 Month,102.6593497
Detached Houses,9Provinces,Scale3,2023.01 Month,102.5732169
Detached Houses,9Provinces,Scale3,2023.02 Month,102.4839158
Detached Houses,9Provinces,Scale3,2023.03 Month,102.4055442
Detached Houses,9Provinces,Scale3,2023.04 Month,102.3544441
Detached Houses,9Provinces,Scale3,2023.05 Month,102.3285987
Detached Houses,9Provinces,Scale3,2023.06 Month,102.3278325
Detached Houses,9Provinces,Scale3,2023.07 Month,102.3672325
Detached Houses,9Provinces,Scale3,2023.08 Month,102.4065716
Detached Houses,9Provinces,Scale3,2023.09 Month,102.4937788
Detached Houses,9Provinces,Scale3,2023.10 Month,102.6083818
Detached Houses,9Provinces,Scale3,2023.11 Month,102.726057
Detached Houses,9Provinces,Scale3,2023.12 Month,102.805636
Detached Houses,9Provinces,Scale3,2024.01 Month,102.8706884
Detached Houses,9Provinces,Scale3,2024.02 Month,102.9325249
Detached Houses,9Provinces,Scale3,2024.03 Month,102.9721164
Detached Houses,9Provinces,Scale3,2024.04 Month,103.0691849
Detached Houses,9Provinces,Scale3,2024.05 Month,103.1543817
Detached Houses,9Provinces,Scale3,2024.06 Month,103.2316019
Detached Houses,9Provinces,Scale3,2024.07 Month,103.3187774
Detached Houses,9Provinces,Scale3,2024.08 Month,103.403531
Detached Houses,9Provinces,Scale3,2024.09 Month,103.4836632
Detached Houses,9Provinces,Scale3,2024.10 Month,103.5318061
Detached Houses,9Provinces,Scale3,2024.11 Month,103.6071989
Detached Houses,9Provinces,Scale3,2024.12 Month,103.6367276
Detached Houses,9Provinces,Scale3,2025.01 Month,103.6932445
Detached Houses,9Provinces,Scale3,2025.02 Month,103.7747378
Detached Houses,9Provinces,Scale3,2025.03 Month,103.8393603
